,Grade,AWL_count,CSAWL_count,LFP_k1,LFP_k2,LFP_k3,LFP_k4,LFP_kn,LFP_kx,n_sents,n_words,n_chars,n_syllables,n_unique_words,n_long_words,n_monosyllable_words,n_polysyllable_words,flesch_kincaid_grade_level,flesch_reading_ease,smog_index,gunning_fog_index,coleman_liau_index,automated_readability_index,lix,gulpease_index,wiener_sachtextformel,Rel_BNC,ADJ,ADP,ADV,CCONJ,DET,INTJ,NOUN,NUM,PART,PRON,PROPN,PUNCT,SPACE,SYM,VERB,X
109,3.0,0.31066705002875217,0.15645311049210772,0.602662233921416,0.4295622319674221,0.6159198718201694,0.3390371008860232,0.5112927830148591,0.10648339676710611,0.24296116504854368,0.3167776319839303,0.33234649930676025,0.3347896919431279,0.6267368421052631,0.3504995682743308,0.2941619494181385,0.35732505267827436,0.062495365363660065,0.9644131793771371,0.48034477851414226,0.23680199525882334,0.03547698507324458,0.054486225027969085,0.2772349958489671,0.9132418324050275,0.17515033160449245,0.2728377991958353,0.6731494731364641,0.7318252943212955,0.5689038730136968,0.5655176387098978,0.7183394262539116,0.006418018176131275,0.6498551814238871,0.09389032649395553,0.45002934951946105,0.4089626502634369,0.21263456517915852,0.14959637525605027,0.11672600861353577,0.010373647930066095,0.6618066208897051,0.0009189960362348532
110,7.0,0.2727142035652674,0.3073351903435469,0.5316721260880736,0.24599585993794204,0.5007881692105096,0.21674035275454553,0.600495598723444,0.2288605611062697,0.3070388349514563,0.31980690414864493,0.3556520807239164,0.349272173324306,0.4501052631578948,0.3849759467127174,0.2875051626539685,0.35976488854386157,0.05341594335936239,0.9635849722036673,0.368613722451235,0.1803212170939097,0.04240926487740304,0.051232195168803896,0.25750395404128396,0.9157490303756854,0.16453985069965016,0.28614073707810117,0.4621784420289855,0.5302833871700067,0.26950516358587173,0.3615398037525147,0.5831440999909164,0.0750754652259669,0.571590587631444,0.15880565741225772,0.37141101095793566,0.10690612336012088,0.35548980386837625,0.2769448537778616,0.27891469382781103,0.31723539977892407,0.49462994079606026,0.012093813027822035
111,6.0,0.42208165612420934,0.26369545032497677,0.6629357589016177,0.4383233619872831,0.6338146982287912,0.359633907812673,0.45349789315821,0.10055518822415667,0.237378640776699,0.32774456917918066,0.3491952390839858,0.3498645903859174,0.48778947368421055,0.37973356358702354,0.28937586550375355,0.3342575135854497,0.06900902298651831,0.9608384361745687,0.45794728997834133,0.23067091049489313,0.03817235274696673,0.06032608844932284,0.31361076640735336,0.9082284802188532,0.18161787839940924,0.35627363308062965,0.5870323295528614,0.7744047667360103,0.34389143756548957,0.29360421852951946,0.7517452204956693,0.051451237877639014,0.8444721669993369,0.16759097398589276,0.6620829372157625,0.06764711394322147,0.16397368736409984,0.12750942070375795,0.0625271479791212,0.1372177626941883,0.7656483008387707,0.020260082866877974
112,7.0,0.4023864289821737,0.4275766016713092,0.6215747145896106,0.3416204549398219,0.49074774372470276,0.3593015802382807,0.5480936676321699,0.15066889823368165,0.25145631067961166,0.39600848844178776,0.4291522381261763,0.4274923832092078,0.6452631578947369,0.4760700629085975,0.36928160151599815,0.4625706997892869,0.08274626113508482,0.9545118676484791,0.6036199660764537,0.30290708402336824,0.041589941569597416,0.0718637002378424,0.3720303989670201,0.9000733474045228,0.21895356218231626,0.543951132275923,0.7075756273633552,0.79579239176643,0.4037623481123007,0.30620374527166677,0.7495274407795692,0.01271965599516701,0.6857216933099135,0.16772873549888798,0.4293352841056771,0.12569896659981525,0.20769365272410312,0.16423048647925145,0.11675082304145382,0.16200639016261634,0.6018787401381566,0.05409342879605319
113,5.0,0.24784358826912017,0.24744661095636025,0.7208655673007525,0.39630024242644313,0.7550835627748576,0.43547777224090567,0.40321560962630476,0.08954169487534219,0.15509708737864078,0.23662341449190843,0.24383284549796044,0.24029917061611375,0.42526315789473684,0.26606636240286174,0.22798279925171885,0.2252412110458024,0.06800886187019217,0.967200956929187,0.4734412155270432,0.24713034086485247,0.03396417148771183,0.062050097342440616,0.33190229306797686,0.9091944755746144,0.1768087637677359,0.1715080668663307,0.5664801292793871,0.8254150685619694,0.5511579665662689,0.30090319350786254,0.7953761188223826,0.017716772463462212,0.7289138900894605,0.13859027202898258,0.525234734930543,0.2123516617178024,0.19590846673857132,0.14541410084219733,0.0376250215400474,0.09163579407814382,0.7397126534215036,0.016489620462709798
114,4.0,0.1960897067280046,0.10074280408542248,0.6437906814058441,0.38310512124047275,0.430246627783262,0.30019173718325054,0.6338536690927409,0.09824491826179307,0.13810679611650484,0.22829696586804035,0.24173638135553485,0.23897681110358834,0.5147368421052632,0.2598988528432219,0.21408614951045893,0.25540645447488075,0.08125643554395179,0.9588110820637733,0.605775857197339,0.3087168696100146,0.03842670878331576,0.0718799419135336,0.3645534218791994,0.9019304659334237,0.21205474477865366,0.3308322744784259,0.818133316595531,0.8889496513306339,0.4643928312092862,0.45157052624741084,0.5684447511278076,0.06502896184523872,0.7013899023636758,0.09107381068335607,0.5492207736538827,0.29427510640601706,0.31146218809534004,0.09840369622751127,0.08178624033890741,0.015015484240224345,0.690255284892354,0.0
115,7.0,0.5723116733755033,0.3700092850510678,0.641688181759608,0.45177803457112825,0.545327467845967,0.6319716712534228,0.49897273702674627,0.058072876270229855,0.28689320388349515,0.4290226952422608,0.4583252399547217,0.46013879485443465,0.6101052631578947,0.48673985444677437,0.38903330822866306,0.4857491405123655,0.07675856939756628,0.9574787599108664,0.556431115167625,0.2785820234293613,0.039103539544898785,0.06603836409193854,0.3291954220067597,0.9044054228262017,0.20019227202605477,0.43227091456090894,0.6133139041274818,0.8036965019014852,0.4819023395215838,0.35702801927648076,0.7454423248957808,0.009666008173965734,0.7349224817890436,0.12544850247384523,0.5232839857787293,0.1264957447493401,0.2183624362318612,0.13512995194803887,0.09058546668664752,0.02968460817260861,0.7383774639337747,0.006747369188160151
117,6.0,0.4366014951121334,0.39322191272051993,0.6613736776824521,0.4032457415850493,0.7768053582322149,0.5315452955447261,0.4015614590743254,0.09141634828085934,0.2145631067961165,0.36722230321880417,0.3715463599890153,0.37266206838185506,0.4922105263157895,0.3869495497718021,0.3543159787177182,0.3633137407119884,0.0789252997858681,0.9633947378231315,0.5561968835781786,0.29468893099687593,0.032013168185091104,0.06802575205407281,0.34510998263319953,0.9075951835134071,0.18963892608895022,0.2567015789973639,0.47265625000000006,0.8265795446620188,0.47170620590879314,0.3575039961003107,0.8937738457135321,0.0,0.7431114008269322,0.09863883012967903,0.7564633370570346,0.19215991416736009,0.21912919610356563,0.09820822170656829,0.0502048918285514,0.05421406492592832,0.8193465792253329,0.005476872190898444
118,6.0,0.4383266244968373,0.5334261838440111,0.5691176899851227,0.4232850273027506,0.48685021893797487,0.4644419265670933,0.6335055444514534,0.07061277232788424,0.19101941747572815,0.3882004179423628,0.4087669709777024,0.4145649966147596,0.612421052631579,0.4523251511039842,0.3543645684021282,0.44626816014195403,0.10768264261316249,0.9468884543323813,0.7509386303742599,0.39616555448517327,0.03867815737217853,0.08859513972903578,0.45651589248299734,0.8958754440343596,0.2586929225762434,0.31437778267104166,0.6125552282768777,0.8151274125402427,0.517096117044262,0.40950767737368593,0.8710659790182427,0.0,0.7963785810093433,0.1195805312560995,0.49262311864650304,0.0939752319064138,0.19981824201813056,0.13167220461565327,0.04210161153678393,0.08015327406954394,0.6730466229588249,0.003706428426368068
119,5.0,0.3996549741230592,0.4846796657381615,0.587758274427982,0.44513478346430424,0.3106713191194482,0.3713208076847322,0.5601478170086139,0.13810010791447003,0.3004854368932039,0.3933356012376278,0.3927722221850113,0.3946343940419769,0.5153684210526316,0.3980510669791538,0.38310536673064305,0.33658644782078295,0.052950369216205835,0.974078048696333,0.3479262252575336,0.1813004649293472,0.028412776815117235,0.04761032895052354,0.24240702030399658,0.9205223845015418,0.12851735263392056,0.301767087209452,0.5584867056732336,0.7779950748429,0.6110856941131808,0.3567653356429272,0.7713840408983373,0.010961777304085566,0.6972618217417645,0.1425438087708559,0.6499497816041706,0.2071354533398949,0.31993700388966656,0.10327468251926408,0.04878362928565785,0.019489658154849626,0.7652197179962436,0.0007848084576955987
120,3.0,0.3931857389304198,0.2674094707520891,0.6821197669095718,0.36039199632086694,0.6984133205425845,0.30174712472726023,0.4671386937225591,0.12284289593249072,0.25606796116504854,0.3428261327371985,0.3653942759161146,0.35678317535545023,0.5776842105263158,0.38022696435179476,0.32589101333786835,0.342686037484751,0.06160185900248102,0.9666137983260985,0.4324058319821894,0.217558491921654,0.03800377084745542,0.058450517522756956,0.28576271167369,0.9095550913680636,0.1626952182956477,0.4421868079060286,0.48025709185074744,0.6277540834623837,0.39241440217614754,0.4436223536426373,0.6544273381701434,0.005807114103651404,0.6868763466829848,0.3398132097582467,0.6477162436708528,0.2159130656145304,0.19494377156341483,0.20753991486056822,0.06522889225542905,0.11545055704702895,0.7102085940877184,0.0029103223828085617
122,5.0,0.30879815986198966,0.5273909006499535,0.5435282910698531,0.3780015174689581,0.5745329775066718,0.3752659673746687,0.5516245168808639,0.14016172506738545,0.28762135922330095,0.36237870761853846,0.3521322982739335,0.34670150643195663,0.5341052631578947,0.3413716541260639,0.36813974393236315,0.25695907729843626,0.04147077246728046,0.9836079278183705,0.2508117768209547,0.14032169987109822,0.024369591309001636,0.041565574974530825,0.20527966993035024,0.9263014201086001,0.09424431453303674,0.30629462863219875,0.4579682071899762,0.6952279729601772,0.44969917302675577,0.3086884140558893,0.8574062714963583,0.02022017682419968,0.7060136908902506,0.1523041304528783,0.7138805136050893,0.18724393495718983,0.2198008880539154,0.1303656547328606,0.07825224011041396,0.046689311627162305,0.8409143497981681,0.006824699739677527
123,3.0,0.24065554916618748,0.20705663881151345,0.6206215193082217,0.4238164598717954,0.6291680251807606,0.4263170492407529,0.5272565909206882,0.07932926602194088,0.10145631067961165,0.18141614423871313,0.18705751545556232,0.18516206838185512,0.3372631578947369,0.18724559023066484,0.17016107480381915,0.1676832649439947,0.08432954977137253,0.9607082841202346,0.5416061945121179,0.29648809645206625,0.0350060485932876,0.07409346240568966,0.35309859539417593,0.9032501780586943,0.18925077417564395,0.14201093769631204,0.60254329004329,0.7259537366486373,0.4790056251134095,0.4509332061436473,0.6873137242469408,0.00572069871520421,0.7266162849990907,0.1557547443950198,0.6429934612425902,0.1553270274072576,0.24700860108813621,0.127020535693435,0.08791892390780603,0.02034240603020869,0.7682821856999147,0.0008191468611476479
124,5.0,0.24985623921794137,0.38579387186629527,0.670752246706723,0.48697323614476223,0.49687363099453685,0.2992379461551813,0.5454189530685437,0.06281803758276791,0.22548543689320388,0.3349856636049959,0.3365729174341422,0.3352657413676371,0.3974736842105263,0.33434069322807447,0.32883068924467335,0.3354774315182433,0.06296879449415321,0.9707497621366333,0.4863218070494678,0.24916222531066395,0.030169600295360314,0.05662212766633129,0.27530671143781743,0.9140617041992216,0.15977036052521382,0.11962965907011527,0.6368134305747922,0.8280206479991221,0.574707233731982,0.20913982331238115,0.9059702298158735,0.006406073284269535,0.747554676380124,0.2834245569535761,0.5691964436524559,0.08461758740202965,0.1468962902691361,0.08960123099014539,0.07061134356774845,0.0693740848308606,0.7385162310049144,0.002063892706073705
125,6.0,0.2684013801035078,0.40947075208913647,0.5650667982903641,0.3798896328711697,0.5335138990413749,0.23685427623524627,0.634589201673321,0.117888031788549,0.1657766990291262,0.299606356611751,0.30101675161923386,0.29447359512525384,0.4425263157894737,0.2927100037005057,0.2940161803649085,0.23089719418875457,0.07867383801207287,0.967177215794353,0.452165295790265,0.26932318157049456,0.03133674564697296,0.07140165655473278,0.3365443315944831,0.9067517772341107,0.1628573068327126,0.28852961681243267,0.6677184466019418,0.7389741900698358,0.39700063949770364,0.2173314493431246,0.7798799897933727,0.007184753260182685,0.7040631310960397,0.23211135805357352,0.5914623490409662,0.15817190447706253,0.24981963458612183,0.10034398697585292,0.055869064172489165,0.055742142504525256,0.855933068616005,0.006429905215901683
126,5.0,0.45327774583093733,0.3389043639740018,0.7108295447014394,0.46538289144802036,0.6163326330883495,0.4001623952283013,0.4387519535060943,0.07267997594631675,0.2677184466019417,0.3632534707035363,0.38806355032518636,0.39185214962762355,0.527157894736842,0.42278278031330946,0.3310658147275333,0.44349561938560494,0.06966805842815027,0.959301730395568,0.5442425703254948,0.2674696853403789,0.038444161196327445,0.059633197654147305,0.3104380825610141,0.9085827878952675,0.1999834462594139,0.15891109021686675,0.6441697359141134,0.6977109029250594,0.44985530858195844,0.5708488534656062,0.7428241121902702,0.005799150425505968,0.802102911052192,0.14610782287523263,0.5770622571440039,0.17873511970529282,0.167532382076326,0.13172347869816217,0.05734409324251472,0.07686148806147969,0.7358455562539308,0.001037975452139916
127,6.0,0.28076480736055204,0.1648096564531105,0.6014708070189642,0.5475910338424872,0.48672235900216465,0.27017842433643124,0.4325006195651826,0.11988787560271685,0.28446601941747574,0.39497173219290144,0.3808900260550975,0.3714772342586323,0.4109473684210527,0.3273714074256815,0.4169480819222079,0.2724853055339913,0.04611276332214203,0.9838297580901356,0.27957269148224306,0.16370420923403428,0.024044679632571914,0.0464619052659619,0.1900301224843815,0.9229025873057699,0.08608620579068767,0.12779505944583874,0.4521087720569586,0.8206816417970862,0.8310442559209273,0.3953294109101475,0.825907464996181,0.0,0.7178014666580841,0.14273958764875802,0.5400861996590544,0.2925267400134183,0.16823304733084557,0.11042430518787824,0.06959632248237105,0.006934358343860407,0.7561706778891828,0.00019197224167190793
128,2.0,0.09430707303047729,0.12906220984215414,0.47880164062402486,0.34055412688941594,0.3328308749229034,0.32860172632746076,0.7312493144975382,0.15246507787020241,0.09854368932038834,0.11914597203997991,0.12063711076430518,0.12204849356804333,0.3587368421052632,0.13050450228197852,0.11564344889579942,0.1245425307752024,0.050957322251440486,0.9722153273083769,0.403926493561117,0.1991420097768234,0.029877543889333388,0.044986552023559376,0.2534377845382276,0.9222751188468972,0.15190667273556763,0.3765186188655191,0.5834582084582084,0.6112008386312323,0.37396535600128417,0.4916432324364336,0.5141355499913727,0.02464300985011044,0.5763071037098075,0.22615135868147915,0.4094022508656655,0.3435924265308151,0.4940403597686798,0.19543265289543807,0.10919562252827181,0.09825050185219676,0.61100786178187,0.005292948948954032
132,7.0,0.441345600920069,0.3792943361188486,0.6174558746533773,0.40472984777872156,0.6944706044237409,0.4830574823500496,0.5310924280670571,0.06715249336247196,0.23519417475728155,0.38403719363042876,0.41196859992364315,0.42255204807041297,0.5465263157894736,0.46102133958307634,0.3361920264327883,0.490407008983032,0.09000373989643554,0.9494864144244324,0.6788149509995108,0.3378800733537452,0.04027440146553654,0.07298979502521763,0.383883558028197,0.9003150981180745,0.24155221776167657,0.2234556780363632,0.5565774549978049,0.8238136359850982,0.4766211174898849,0.4470733008878897,0.8194877531304184,0.005415114779736695,0.7827768433867326,0.10177399191379892,0.49417630723211964,0.13577084097733122,0.19608931035491065,0.13090032080169967,0.09491582510549462,0.012253672357725594,0.6906914552123004,0.0007753902967807679
133,3.0,0.2701265094882116,0.19220055710306408,0.8437295800729004,0.4087816674160661,0.4871755972347326,0.3053024258704263,0.46994542990194843,0.07613717639199385,0.2111650485436893,0.3038343781892404,0.3009296780286539,0.3059199390656736,0.40084210526315794,0.29542370790674727,0.3001870702849785,0.28058112454253076,0.06130210112023134,0.9706417004238501,0.4287769336786905,0.22295175401646122,0.027962424433003227,0.05245023911441597,0.25548011354126415,0.9175072714789685,0.1424371860961856,0.18735424636363132,0.6888940632862396,0.9732116324589231,0.7504770602012542,0.36428564510048056,0.8706718208176775,0.0,0.6536171556460011,0.08657350516834125,0.5107500932276596,0.34770914489234905,0.11978241192937944,0.10803404744638653,0.009973175664875641,0.004629895392205424,0.7677732013539668,0.0017944500331585496
134,5.0,0.230448533640023,0.24930362116991642,0.5467675127694295,0.3039242024901395,0.6494787460484251,0.4471859908265965,0.6051756079629186,0.12587938967203688,0.17305825242718445,0.19387341854173754,0.21056738491215612,0.21218051794177387,0.4496842105263158,0.2357222153694338,0.17144870144068414,0.23100809581900855,0.05852461155978652,0.9614532375039481,0.4309424053731933,0.21082870001381643,0.039450513339670035,0.05121472911890451,0.27940821651433384,0.9154620356591794,0.18279294057389928,0.23077873859499448,0.5795262647312447,0.8168628177583467,0.38640947481294957,0.34554114108636713,0.5764709954759061,0.010635665216999378,0.8524744738362364,0.12263598804531148,0.3929912225969055,0.23544431790472012,0.23198542810366918,0.15713100118964618,0.058627342540556744,0.06876306263732515,0.7270615740531848,0.009137525549703339
136,6.0,0.3073605520414031,0.23212627669452182,0.7862164920355792,0.4053859090025115,0.5220557075685465,0.4197413090415447,0.4077133896178166,0.10756117236987303,0.17694174757281553,0.26361147559572984,0.2790072271080181,0.2807951083276912,0.4585263157894737,0.31256938448254595,0.24236534583707878,0.30730841743373627,0.07502763985225869,0.9589283991662283,0.5701983373835667,0.28406540587748835,0.03771108263025695,0.06434288415006431,0.34743190077423364,0.9060350780379609,0.2092069937399244,0.13578039785345963,0.6491259422926956,0.7903092549473463,0.49454758276532457,0.4197407542956225,0.6153416418324861,0.007694614877034746,0.7895386457183842,0.19308176297600071,0.44433026685348737,0.25127144066220125,0.1704331117580533,0.1550318059939228,0.09407195234923296,0.07586601710335591,0.648486802325702,0.006059855562977162
137,2.0,0.2156411730879816,0.26230269266480966,0.591072642324008,0.4196232063963976,0.44359366399232236,0.4752287100753991,0.5737105064879724,0.10122060745599723,0.2191747572815534,0.22969010707748133,0.2263411007441443,0.22543584969532837,0.37157894736842106,0.21253237942518807,0.23041228347221884,0.1896417877342797,0.03348861795062324,0.9835606172326725,0.23808010509465738,0.11948550905260663,0.024769893683012436,0.03373316856289628,0.15357493886616796,0.9340532743369685,0.08542709610056627,0.17042571490379468,0.49915763363156684,0.6781994066629382,0.4008451095056961,0.29858894722715595,0.7989271525258977,0.0,0.6228136578613572,0.0827867561090888,0.5208110217716079,0.24812761416429918,0.18144870771044763,0.22429115046808168,0.08398083971853931,0.07683353358140764,0.7981426616664451,0.010331510927317133
138,6.0,0.547872340425532,0.3946146703806871,0.5314415457569894,0.368937772760622,0.5167707499842275,0.31057633714279603,0.6454524371590594,0.12420801722839829,0.3225728155339806,0.45087557305081727,0.47408890883395066,0.47505501015572105,0.6536842105263158,0.4814974713210805,0.42605864774908286,0.5020516801596983,0.06748517154090919,0.9630117837696633,0.510429014132222,0.2539068341647018,0.03629163654889525,0.059163829817555344,0.2827856896112049,0.9097438584498225,0.1761583244875532,0.4286876706048183,0.5707097784497656,0.792752512520744,0.44477492805058855,0.37343176319676724,0.643557141332671,0.12102433981528414,0.7216844616790252,0.2929932517034319,0.3147392844886237,0.11897382718678089,0.3232798750417809,0.14571562428258167,0.09538947526609107,0.03321772794120724,0.6476665783403671,0.003433197971363945
139,6.0,0.24741230592294422,0.2349117920148561,0.7064748187361611,0.41296132991661955,0.6192554851732076,0.40689613371013816,0.4186934263717466,0.1107312732596951,0.2633495145631068,0.36069397871409825,0.36016316251280983,0.3624746106973595,0.5410526315789473,0.34174170469964227,0.3601953305313282,0.3510036597537983,0.05684996555783731,0.9724798203141207,0.43040535455950024,0.21862924330793865,0.028741397375904292,0.0504030270905437,0.23104143516239378,0.9184604005342605,0.1368441613391816,0.32846416404993484,0.5487163662111991,0.7747541371211378,0.4849498614437219,0.35731056982395104,0.6897801284664258,0.09630269804095291,0.6613671129079506,0.22559684137860433,0.4945759316359957,0.3602780947675019,0.257150405209007,0.15475397564107538,0.09377970201495706,0.050359659434068144,0.6869991266759018,0.0014195159522838792
140,4.0,0.28378378378378377,0.25719591457753016,0.7032436070970577,0.4913278974096447,0.48227514071689814,0.3960224952087719,0.47953931538468564,0.06979242767894034,0.14854368932038833,0.3016150718439682,0.3000053583748049,0.3010219194312796,0.5214736842105263,0.290736400641421,0.2972716892203785,0.26416768326494394,0.09462988462215097,0.9596793884188136,0.5833632388604951,0.3384390830577369,0.03052160456459436,0.08023154791813529,0.37951654112881766,0.9045195930544861,0.19442096529718617,0.2857636458609669,0.6642605976541588,0.7799647058374836,0.45846785039936194,0.5435299929368046,0.9101358182280815,0.0144065719725277,0.7695155586192064,0.07793592240182808,0.7155471037846602,0.16386589802088242,0.0992842124474776,0.08975510032841405,0.0510333172962456,0.039585864735088544,0.819195330429563,0.00876722755286424
141,7.0,0.3496262219666475,0.1894150417827298,0.6112483760771409,0.43449934514925476,0.5079880451376346,0.44440711108417563,0.49885078537459815,0.11386819926550025,0.2046116504854369,0.319904100046978,0.3333344496614177,0.3407667569397427,0.6021052631578947,0.36246453682003205,0.3000413012317485,0.38571587002328933,0.07941522007292282,0.957358717768181,0.6176769023340466,0.3081625392621767,0.035711449075546756,0.06544430150583896,0.34331112635473965,0.9065200430107725,0.21224439318119798,0.19832402579861205,0.7241435626024182,0.793344365594331,0.5354071519479311,0.48308214728678384,0.6577410042480037,0.0,0.7181011005690683,0.13252104925303768,0.661290385302985,0.45056315172698536,0.15211197708449145,0.1339743803122289,0.06702310622736038,0.022249703676957965,0.6947998814738963,0.0030504958002010203
142,6.0,0.5638297872340426,0.3101207056638811,0.4871690228994612,0.3599828274008276,0.5457980783100034,0.32974450540364436,0.6697664004693286,0.1252823676564703,0.3194174757281553,0.41876852796811975,0.4554183216230517,0.4416046039268788,0.5707368421052631,0.519365980017269,0.38798863001384803,0.4624597981590329,0.0625001083655245,0.964696426961265,0.47236503871974367,0.2335005281148615,0.040881614040078354,0.060229548592867804,0.3295034704578426,0.9073163872628259,0.19139133479854858,0.4423421543716061,0.5172697630030221,0.6158801956192699,0.5009917432512103,0.43815505502984187,0.575215806832006,0.025895738647326173,0.6205279131603978,0.286755803235209,0.41996461921037215,0.13071831817253235,0.37370055387897777,0.19524373819754823,0.11026221355622004,0.12556833039929044,0.6614294338126511,0.004382194666628842
143,7.0,0.24266820011500861,0.16202414113277624,0.5725928553199923,0.4030944762954835,0.6066193191899911,0.6386137235266662,0.5742049687100661,0.05972748676808264,0.15776699029126212,0.2184639808200094,0.2215420063094863,0.2238384394041977,0.37663157894736843,0.22388059701492535,0.20453827652389397,0.20039924586891428,0.061345310370563615,0.9685384017986521,0.40664706400289197,0.2100393634155438,0.03103401433522437,0.053268379420540884,0.2638788466264465,0.915676524497608,0.148042762763764,0.1495450756855329,0.6627591312931886,0.8178262213768879,0.5356089006587024,0.37958522214050217,0.7980755296483116,0.0,0.7833035758805345,0.12022978389371902,0.49215900609154173,0.14176542233741768,0.18418538621646477,0.11240251525422987,0.058079257510994915,0.040933820781813825,0.7455040179309692,0.0006973664887006235
144,6.0,0.4307073030477286,0.33379758588672237,0.5137487704082533,0.3721437791560539,0.7263287167875564,0.40654481827713745,0.5660270680757128,0.11177239068361665,0.2565533980582524,0.2966742803453694,0.32300953120918424,0.3221056194989844,0.45431578947368423,0.36264956210682125,0.27222370690702363,0.38993013197293996,0.059056106712855376,0.9622971652391874,0.49763802329076345,0.24415686632103312,0.04007443939079086,0.053255127188272355,0.2894154883504602,0.9133686826086573,0.19798577398682937,0.3081962912061398,0.5345045735246321,0.6975642644257936,0.3858630697929951,0.37043537039689656,0.7218860867656087,0.00687216962249911,0.6449415100105793,0.24749562395004174,0.3507761458726163,0.14876888819351333,0.4019198559691989,0.13522240047110048,0.13956016990054568,0.04443082971913529,0.6885976054762417,0.002214058461305051
146,7.0,0.3054916618746406,0.17177344475394615,0.6890021005395408,0.4690750937897064,0.7574755387587176,0.45376087898683376,0.40325378085336094,0.059956874036112,0.1565533980582524,0.2768625164018078,0.2748578356184569,0.2750296208530805,0.3936842105263158,0.2726655976316763,0.26935691552683366,0.23477875124764333,0.07829773197222858,0.9660853399609639,0.4901560892482587,0.2771017282003044,0.029552727914388063,0.06792355528439246,0.3311639893985752,0.9092572093460386,0.16946936508493698,0.16504553373246347,0.6515205843293493,0.8187496658129911,0.7551705831365159,0.40657050739440725,0.953724102062533,0.0,0.7201931423153076,0.0686910190563049,0.6702016648851747,0.21251096718969306,0.09644099573425213,0.09723265441073123,0.024399740666779905,0.03304060593783059,0.7959228148996189,0.001970129789392877
147,6.0,0.2090281771132835,0.20334261838440112,0.5665682996394638,0.3826606698951799,0.7251324712085241,0.3885051907879475,0.5550947139945538,0.09396931743079069,0.15145631067961166,0.21715183619251266,0.22084876656909957,0.22157455991875424,0.44715789473684214,0.22116689280868382,0.21160807560554892,0.20583342575135855,0.06346336188328947,0.968266646814848,0.43976521730727847,0.2267736157316082,0.03168436965504666,0.055932821935263805,0.27203347199121924,0.9137383409373159,0.1521425616912801,0.21725668480920338,0.6531173298023512,0.7892611121304116,0.45484971150580894,0.36959137657682584,0.7863875569035071,0.21987702458820288,0.7260727137536749,0.14713705616938755,0.5454686953535341,0.24436740786273128,0.2162519631441051,0.137905048141727,0.0753922550845759,0.06798846774493726,0.6676293152273444,0.0044488531632049366
148,6.0,0.3392754456584244,0.1309192200557103,0.5937582513724737,0.49496979960562143,0.616671177084001,0.34091702142508207,0.4554936849889557,0.10242995935844075,0.22257281553398056,0.37008958221963034,0.37474129096644987,0.37437584631008797,0.5488421052631579,0.3875663007277661,0.3618473798012682,0.38371964067871794,0.07544805656785708,0.9650211114873218,0.5663281156895462,0.294228753492171,0.03195755597153384,0.0658953496673665,0.3321482915748463,0.9085235682215534,0.18815760303949985,0.2940943049414136,0.6777918903374234,0.8825345489137407,0.5795437346166563,0.3331687710364565,0.8021112884099568,0.014187683776817804,0.6208626765498892,0.08763397146869688,0.6037287707616339,0.36578600660018024,0.1817271250751189,0.1102745036312063,0.10845929269107818,0.006420961903400228,0.7451333249721357,0.0
149,7.0,0.3625646923519264,0.6884865366759517,0.5230844345163368,0.33859689383008607,0.35262921765472055,0.4699701887755296,0.7193980072418004,0.1177950466223716,0.3351941747572815,0.4442176540150006,0.4499527793220316,0.44185849695328366,0.5633684210526315,0.4451091649192056,0.4323267170379728,0.39347898414106686,0.05232917962714185,0.9753096004082753,0.3694798475409645,0.191038483681159,0.0305067857523437,0.0503818060284527,0.24208258792704057,0.9178331780127887,0.1321763062697961,0.31958858975063215,0.5258931115261642,0.699612459523914,0.47052686232208096,0.40982914977605284,0.8095804597743195,0.009370725072636888,0.7472693838612585,0.18040136741209672,0.5403130450627688,0.14498020262917727,0.19880362578486277,0.1501743474115135,0.052380324103885705,0.0696725313628269,0.7801323215072595,0.00033544853574997543
150,7.0,0.4519838987924094,0.3523676880222841,0.6012601472059997,0.41148306097468396,0.7588790965130913,0.46868100312114774,0.5148409903236505,0.06667849614981257,0.27184466019417475,0.38970695436652575,0.423281468730534,0.43745768449559913,0.6065263157894737,0.47730356482052544,0.34122105876922326,0.5230120882776976,0.08228381204903612,0.9496803954233701,0.6301181781074415,0.3090514652676917,0.04132604827852175,0.06569077071333629,0.3501160454437309,0.9035355533352176,0.2324153351429244,0.25814432079125404,0.6504571248423708,0.8439640867505293,0.5566651135086107,0.3210773894416785,0.8078712002111347,0.0,0.7951991695541094,0.14639077041047507,0.6188858393294266,0.18530239680842725,0.12433127254094095,0.1192737502433161,0.03957450094852614,0.01774547102701982,0.7492516518824288,0.0009825387393188536
151,5.0,0.25891316848763657,0.191272051996286,0.6136443876791446,0.3411186639676015,0.7159010119348358,0.316585235293809,0.5235394831562467,0.12583412362592053,0.28762135922330095,0.4340930812719703,0.4188942993590044,0.4061124746106973,0.41578947368421054,0.33871962501541875,0.4573746993513277,0.2981035821226572,0.052364807330877235,0.9821667220171166,0.31333032276918915,0.18877880807638492,0.024688600385665876,0.052129569887171615,0.19763507994462742,0.9192868147615604,0.09126725708119658,0.18130173388147175,0.5919442282969078,0.8525213866446381,0.679863846297526,0.28809261297117794,0.8320564012586127,0.025036524318249428,0.7099620474885722,0.13149886235516534,0.45437841102817284,0.5909848225145902,0.04504704522957973,0.10793443726301952,0.010905573357520855,0.03561125440243314,0.8966795340575767,0.001971738983589311
